Sample,TE,All_reads,HQ_reads
SRR11846555,Gypsy1_I_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy1_I_DV_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy1_I_Dya_LTR_Gypsy,0.02,0.00
SRR11846555,Gypsy20_I_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy20_I_Dya_LTR_Gypsy,0.83,0.41
SRR11846555,Gypsy21_I_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy22_I_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy23_I_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy23_LTR_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy24_I_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy2_I_DM_LTR_Gypsy,13.13,11.39
SRR11846555,Gypsy2_I_Dmoj_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy2_I_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy2_I_DV_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy2_I_Dya_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy2_I_LTR_Gypsy,9.31,7.59
SRR11846555,Gypsy3_DV_I_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy3_I_Dmoj_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy3_I_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy3_I_Dya_LTR_Gypsy,0.06,0.00
SRR11846555,Gypsy3_I_LTR_Gypsy,5.48,4.02
SRR11846555,Gypsy4_I_Dmoj_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy4_I_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy4_I_Dya_LTR_Gypsy,0.03,0.00
SRR11846555,Gypsy4_I_LTR_Gypsy,21.82,20.57
SRR11846555,Gypsy4_LTR_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy5_I_Dmoj_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy5_I_Dpse_LTR_Gypsy,0.00,0.00
SRR11846555,Gypsy5_I_Dya_LTR_Gypsy,0.07,0.02
SRR11846555,Gypsy5_I_LTR_Gypsy,3.04,2.27
SRR11846555,Gypsy5_LTR_Dya_LTR_Gypsy,0.07,0.00
SRR11846555,Gypsy6_I_Dmoj_LTR_Gypsy,0.33,0.00
SRR11846555,Gypsy6_I_Dpse_LTR_Gypsy,0.05,0.00
SRR11846555,Gypsy6_I_Dya_LTR_Gypsy,0.02,0.00
