#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:D_mel_TE_RVT_protein" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:D_mel_TE_RVT_protein" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:D_mel_TE_RVT_protein" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.D_mel_TE_RVT_protein" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:D_mel_TE_RVT_protein" name="distribution" x="@birthRate.t:D_mel_TE_RVT_protein">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@D_mel_TE_RVT_protein" id="treeLikelihood.D_mel_TE_RVT_protein" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:D_mel_TE_RVT_protein">
#            <siteModel id="SiteModel.s:D_mel_TE_RVT_protein" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:D_mel_TE_RVT_protein" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:D_mel_TE_RVT_protein" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:D_mel_TE_RVT_protein" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="Blosum62.s:D_mel_TE_RVT_protein" spec="beast.base.evolution.substitutionmodel.Blosum62"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:D_mel_TE_RVT_protein" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:D_mel_TE_RVT_protein" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
8286000	-4767.387272993824	-4760.867410565652	-6.519862428172225	-4760.867410565652	1.3257482977964257	8.152628780407499	-6.519862428172225	1.9192644819426001
8287000	-4762.771108193095	-4755.76714928486	-7.003958908234123	-4755.76714928486	1.5242693470028208	8.488105396738815	-7.003958908234123	1.71068032923342
8288000	-4771.200202474974	-4762.7320112594625	-8.468191215511185	-4762.7320112594625	1.4818420444920464	9.197531780791632	-8.468191215511185	1.206708039285154
8289000	-4764.496024467091	-4756.843148886796	-7.652875580295033	-4756.843148886796	1.5685031894778823	8.840935529992377	-7.652875580295033	1.7679859731273762
8290000	-4764.645751834739	-4755.534143320069	-9.111608514669506	-4755.534143320069	1.9617494822600636	9.667563184238174	-9.111608514669506	1.7664200848323186
8291000	-4763.598342185311	-4755.102664484426	-8.495677700884661	-4755.102664484426	1.5783082674203115	8.897344236625173	-8.495677700884661	2.184036466947391
8292000	-4766.2370804600105	-4759.283485916998	-6.953594543012835	-4759.283485916998	1.3829254497645398	8.338200496600281	-6.953594543012835	1.985723894618278
8293000	-4770.120190170844	-4761.587635821615	-8.532554349229246	-4761.587635821615	1.621567207287725	9.072598690479932	-8.532554349229246	2.042597002737421
8294000	-4769.5170166823955	-4762.379831284733	-7.137185397662133	-4762.379831284733	1.6083249699883082	8.471791608031173	-7.137185397662133	1.9232857853207923
8295000	-4761.460206217223	-4753.453788651324	-8.006417565898053	-4753.453788651324	1.533368667305836	8.91231368945892	-8.006417565898053	1.9365434890643973
8296000	-4760.478256113059	-4752.9084355288815	-7.56982058417748	-4752.9084355288815	1.529367303057914	8.838908916811654	-7.56982058417748	1.639191745156964
8297000	-4761.450047548803	-4754.58424261918	-6.865804929622694	-4754.58424261918	1.4534908045467752	8.376560983627337	-6.865804929622694	1.525659567623596
8298000	-4759.851503392018	-4752.251576936679	-7.59992645533821	-4752.251576936679	1.5764922711969378	8.727501966825466	-7.59992645533821	1.902658731063173
8299000	-4761.428392851274	-4753.919770200372	-7.508622650902122	-4753.919770200372	1.5860322690219533	8.366962869646084	-7.508622650902122	2.2665987987979026
8300000	-4760.171065328733	-4752.834943849778	-7.33612147895436	-4752.834943849778	1.581728801669485	8.45167423215578	-7.33612147895436	1.2906451263112486
8301000	-4763.356347045724	-4756.510736598166	-6.845610447558411	-4756.510736598166	1.5123846659029594	8.396666127265975	-6.845610447558411	1.6346371298491746
8302000	-4767.092703201376	-4759.398162863754	-7.694540337622239	-4759.398162863754	1.3578817283662166	8.238847086535618	-7.694540337622239	1.1076157970780158
8303000	-4769.520767788054	-4760.779899520518	-8.740868267536992	-4760.779899520518	1.7361493413140976	9.568481349010856	-8.740868267536992	1.6132798967819897
8304000	-4761.596770106607	-4754.653118561011	-6.943651545596346	-4754.653118561011	1.5035921777932666	8.456162753934482	-6.943651545596346	1.68314808891969
8305000	-4770.818807818277	-4762.044865279495	-8.773942538782174	-4762.044865279495	1.715857605432317	9.327505822659475	-8.773942538782174	1.9188611576214338
8306000	-4767.2888383201	-4759.99675200695	-7.292086313149755	-4759.99675200695	1.6543842736306744	8.668742780183637	-7.292086313149755	1.6472558903677916
8307000	-4762.624098873299	-4755.0596210378535	-7.564477835445123	-4755.0596210378535	1.5297250473999315	8.447412375838125	-7.564477835445123	2.2088591322492825
8308000	-4766.176182850827	-4759.466588715881	-6.7095941349459025	-4759.466588715881	1.4154554013026335	8.310403104959127	-6.7095941349459025	1.753178659310179
8309000	-4764.72797647753	-4757.866408023301	-6.861568454229264	-4757.866408023301	1.5315455076354745	8.402920166635557	-6.861568454229264	1.7239805060601858
8310000	-4760.885351397124	-4753.803055436102	-7.082295961022206	-4753.803055436102	1.4687560297462618	8.50719067392331	-7.082295961022206	1.5024168826403235
8311000	-4768.062120294217	-4758.642940287879	-9.419180006337035	-4758.642940287879	1.797415619726221	9.58392037390108	-9.419180006337035	1.982531444335764
8312000	-4768.154996314338	-4759.114244321753	-9.040751992584767	-4759.114244321753	1.8861081938846616	8.928040639545632	-9.040751992584767	2.3572726802773776
8313000	-4762.060696871695	-4754.31870975886	-7.741987112834694	-4754.31870975886	1.6520707496621447	8.896623651859082	-7.741987112834694	1.4024433951021469
8314000	-4766.395639552654	-4758.262262013505	-8.133377539148235	-4758.262262013505	1.6110435713294056	9.179719216943722	-8.133377539148235	1.409694437529143
8315000	-4767.750772745496	-4760.724021315769	-7.026751429726496	-4760.724021315769	1.3480325094088728	8.176110772806275	-7.026751429726496	2.2415171562835474
8316000	-4763.007456446492	-4755.020884265621	-7.986572180870826	-4755.020884265621	1.4448430091829854	8.489548263549144	-7.986572180870826	2.349189417429104
8317000	-4762.110830283208	-4753.404215959742	-8.706614323466246	-4753.404215959742	1.8093779090934097	9.379404573332751	-8.706614323466246	1.198331157733849
8318000	-4765.317415996266	-4759.140113295079	-6.1773027011874655	-4759.140113295079	1.3787287771475023	7.903161898203369	-6.1773027011874655	2.0730032657747866
8319000	-4762.842354462112	-4753.989524404152	-8.852830057960048	-4753.989524404152	1.5531310506125464	8.92724530013853	-8.852830057960048	2.2932518173079983
8320000	-4763.77553456347	-4756.745156780315	-7.030377783155227	-4756.745156780315	1.4664169705991092	8.508133102051524	-7.030377783155227	1.612420048715734
8321000	-4762.766113120686	-4756.37675914053	-6.3893539801556996	-4756.37675914053	1.408262292434208	8.06986122408473	-6.3893539801556996	1.533538078518971
8322000	-4767.232828032262	-4758.626864614242	-8.605963418020337	-4758.626864614242	1.720212609686386	9.522341156736374	-8.605963418020337	1.4468043601014655
8323000	-4766.82435818943	-4757.714132495876	-9.110225693554984	-4757.714132495876	1.9008192457274673	9.370694875742993	-9.110225693554984	2.0300873779593496
8324000	-4763.790924418606	-4757.017677087823	-6.773247330782194	-4757.017677087823	1.3815549874024642	8.328271475157692	-6.773247330782194	1.819218461906291
8325000	-4763.633413522197	-4753.900831355936	-9.732582166260684	-4753.900831355936	1.60935488733474	8.74067886192827	-9.732582166260684	2.7107337340990436
8326000	-4762.189851908578	-4754.493538249813	-7.696313658764703	-4754.493538249813	1.6994500384211102	8.875063378575346	-7.696313658764703	1.4170633980072413
8327000	-4761.210364327152	-4753.724551135661	-7.48581319149093	-4753.724551135661	1.6586587075283654	8.473166817399383	-7.48581319149093	2.1423351740645944
8328000	-4767.098837485103	-4759.683517673721	-7.415319811382107	-4759.683517673721	1.6479279631872557	8.65285056053167	-7.415319811382107	1.391336399838912
8329000	-4761.997012897361	-4754.270602278894	-7.726410618466295	-4754.270602278894	1.5792701136409057	8.756040339803702	-7.726410618466295	1.2918624458615455
8330000	-4769.403391238556	-4761.444123191522	-7.959268047034207	-4761.444123191522	1.5639869946078993	9.071274601203537	-7.959268047034207	1.4375183897327681
8331000	-4760.94501761315	-4753.828606651782	-7.11641096136832	-4753.828606651782	1.5408922726225076	8.55473332174717	-7.11641096136832	1.7064469570353111
8332000	-4764.194613706031	-4756.814189760345	-7.380423945687067	-4756.814189760345	1.4723221839600291	8.594282317297559	-7.380423945687067	1.929058074310116
8333000	-4762.4105491525215	-4753.6005205719075	-8.81002858061414	-4753.6005205719075	1.7347838781545346	8.971100925134568	-8.81002858061414	1.0335631351438126
8334000	-4762.2637044147095	-4755.27295788952	-6.990746525189638	-4755.27295788952	1.5004162962092882	8.485571906824937	-6.990746525189638	1.6624711350322259
8335000	-4760.848632455312	-4752.371032002563	-8.477600452748954	-4752.371032002563	1.8978431018177464	9.420961091807031	-8.477600452748954	1.5734088550049223
8336000	-4761.767913769085	-4753.509438339521	-8.258475429563918	-4753.509438339521	1.7555661626568133	9.271479698355508	-8.258475429563918	1.4163840689281932
8337000	-4773.989573785706	-4761.347285711452	-12.642288074254166	-4761.347285711452	1.7257908325236235	9.191706653069723	-12.642288074254166	3.097352605712319
8338000	-4765.066342327259	-4759.028845021071	-6.037497306187662	-4759.028845021071	1.2443674669640188	7.912716382210752	-6.037497306187662	1.8786950406501777
8339000	-4763.962804157161	-4755.269920619061	-8.69288353810067	-4755.269920619061	1.7239099630796348	9.064812755065729	-8.69288353810067	1.0850829833038236
8340000	-4764.681147511013	-4758.049232989346	-6.631914521666244	-4758.049232989346	1.419888186291356	8.239436978956011	-6.631914521666244	1.5546761435802903
8341000	-4761.068060712657	-4754.231826207362	-6.83623450529474	-4754.231826207362	1.4546844198187496	8.253056021759344	-6.83623450529474	2.026320586276666
8342000	-4763.675893721109	-4756.111514124269	-7.564379596839562	-4756.111514124269	1.4693418779033784	8.32022224350004	-7.564379596839562	1.162462058004451
8343000	-4764.569715190663	-4757.44394388378	-7.1257713068836	-4757.44394388378	1.356750744155708	8.558472000025132	-7.1257713068836	1.5596247073738527
8344000	-4761.541260027369	-4754.2940212366275	-7.247238790741931	-4754.2940212366275	1.452285023151761	8.235546525040165	-7.247238790741931	2.284117094111482
8345000	-4765.479316966993	-4755.859008618639	-9.620308348353863	-4755.859008618639	1.7079515345531209	9.145954849477848	-9.620308348353863	2.3776516175109985
8346000	-4763.151791780977	-4753.825044000347	-9.32674778062995	-4753.825044000347	1.5860257180471198	8.999939622909586	-9.32674778062995	2.3947646318967917
8347000	-4766.235126259612	-4757.725476541166	-8.509649718445988	-4757.725476541166	1.8195749235320866	9.252086972864516	-8.509649718445988	1.8534805298876305
8348000	-4762.510579372964	-4751.680662711859	-10.82991666110418	-4751.680662711859	1.7162952137050151	9.255296453737897	-10.82991666110418	2.6366671520158733
8349000	-4762.902067063485	-4755.666171520059	-7.2358955434267385	-4755.666171520059	1.5951877075898941	8.627655804117227	-7.2358955434267385	1.5535558470950932
8350000	-4767.924860503686	-4759.006456399354	-8.918404104332263	-4759.006456399354	1.5699598621357682	8.910766901048396	-8.918404104332263	2.3294737113049937
8351000	-4768.770878693655	-4760.382331938616	-8.388546755038792	-4760.382331938616	1.5366283755718642	8.999964835227214	-8.388546755038792	1.1514989198632488
8352000	-4760.691297738453	-4752.451336425004	-8.239961313448173	-4752.451336425004	1.736681022697611	9.171647468100703	-8.239961313448173	1.769888212352332
8353000	-4764.13948019802	-4755.544722239887	-8.594757958132325	-4755.544722239887	1.6611633607779577	9.054065717314499	-8.594757958132325	1.10837847474954
8354000	-4762.914899087424	-4755.7435962508935	-7.171302836529851	-4755.7435962508935	1.4869078061108378	8.431424593867272	-7.171302836529851	1.3550300581896277
8355000	-4761.961516195734	-4753.948432064025	-8.013084131708675	-4753.948432064025	1.656112177623016	8.906060772251625	-8.013084131708675	1.9476058252457682
8356000	-4763.2952988349025	-4754.8187293911715	-8.476569443731425	-4754.8187293911715	1.782646872381484	9.242808058614	-8.476569443731425	1.8439703951489372
8357000	-4762.674057401645	-4755.775737831121	-6.898319570524167	-4755.775737831121	1.3605241688978325	8.192699515337404	-6.898319570524167	2.1503362327451265
8358000	-4767.7947031576505	-4761.223931429329	-6.570771728321563	-4761.223931429329	1.4828861415850543	8.184901703948581	-6.570771728321563	1.5283301934485316
8359000	-4765.36423380431	-4756.116363474559	-9.247870329750938	-4756.116363474559	1.6997264357689799	9.117355007922956	-9.247870329750938	0.9742377156868637
8360000	-4766.067388657751	-4757.408290340584	-8.659098317166169	-4757.408290340584	1.9238101392625038	9.530834555114177	-8.659098317166169	1.3574779782433626
8361000	-4766.9563149082815	-4759.22206635583	-7.734248552451469	-4759.22206635583	1.7133798289138116	8.932342703484228	-7.734248552451469	1.4745453068319705
8362000	-4762.535143849959	-4754.6203870758145	-7.914756774145012	-4754.6203870758145	1.5371576861900653	8.798661959110994	-7.914756774145012	2.0118143807238633
8363000	-4768.894358721547	-4759.563621781735	-9.3307369398129	-4759.563621781735	1.75536024928671	9.357983064373649	-9.3307369398129	2.124215526791403
8364000	-4766.934602791045	-4759.282349151905	-7.652253639140341	-4759.282349151905	1.3826070638006036	8.41158736038544	-7.652253639140341	1.167547115879925
8365000	-4758.481260235598	-4750.998185156316	-7.483075079281834	-4750.998185156316	1.649681923646569	8.755799415543375	-7.483075079281834	1.4627688384359476
8366000	-4762.205606626658	-4754.40715161324	-7.798455013418188	-4754.40715161324	1.6230588558192096	8.919228199021717	-7.798455013418188	1.7750299244317225
8367000	-4761.35906163879	-4753.0747651788815	-8.2842964599085	-4753.0747651788815	1.6721605879448345	8.667463007405516	-8.2842964599085	1.079792636541518
8368000	-4762.62857663655	-4753.534357090494	-9.09421954605585	-4753.534357090494	1.600283675083549	8.77111027084756	-9.09421954605585	0.942766888105715
8369000	-4768.951000988467	-4760.967154208953	-7.983846779514355	-4760.967154208953	1.5071307434393821	9.099672798561972	-7.983846779514355	1.6115969417877614
8370000	-4765.788716168446	-4759.312632579016	-6.476083589429676	-4759.312632579016	1.3362122407527268	8.132183424499381	-6.476083589429676	1.542655445004468
8371000	-4764.394781587132	-4755.846697111585	-8.548084475546556	-4755.846697111585	1.4692654567430723	8.797771509001562	-8.548084475546556	1.051438949638861
8372000	-4762.093470887386	-4754.1344590693325	-7.959011818052768	-4754.1344590693325	1.6484454246230387	9.077844415763794	-7.959011818052768	1.4534871256046953
8373000	-4763.574093288143	-4755.626503100093	-7.947590188049585	-4755.626503100093	1.6662713633131223	9.074998043664309	-7.947590188049585	1.4677706478741401
8374000	-4763.338354840101	-4755.400504261062	-7.937850579038345	-4755.400504261062	1.6792340885345398	9.071630993635294	-7.937850579038345	1.4789115057337732
8375000	-4761.2031345232745	-4752.683988779209	-8.519145744064824	-4752.683988779209	1.6191019264642912	8.75368494843937	-8.519145744064824	1.0476409847173251
8376000	-4767.853012578929	-4759.35524099483	-8.4977715840997	-4759.35524099483	1.4668973693767682	8.921300858833611	-8.4977715840997	2.1637934234262626
8377000	-4762.184295878913	-4752.83325295366	-9.351042925252683	-4752.83325295366	1.502934140127369	8.74577460171752	-9.351042925252683	2.596780410933309
8378000	-4761.268314980592	-4753.969932722461	-7.29838225813079	-4753.969932722461	1.6882691493558502	8.66327743965671	-7.29838225813079	1.5357102898052133
8379000	-4765.728402402196	-4757.304741151795	-8.423661250401086	-4757.304741151795	1.6569748839540752	9.222923850472245	-8.423661250401086	1.2405836124679839
8380000	-4761.544013893083	-4754.636690278413	-6.907323614670074	-4754.636690278413	1.317948134893191	8.26385884521582	-6.907323614670074	1.373507950801648
8381000	-4766.196760485838	-4754.064835059536	-12.131925426302239	-4754.064835059536	1.6251282857496632	8.789784178214004	-12.131925426302239	3.2647593727808664
8382000	-4766.120833437067	-4756.453073041885	-9.667760395181848	-4756.453073041885	1.9798749951026513	9.790273908733182	-9.667760395181848	1.0306315507387411
8383000	-4762.22829058226	-4755.363362786581	-6.864927795679102	-4755.363362786581	1.6080528603943065	8.387717343098014	-6.864927795679102	1.7933675628772094
8384000	-4763.204854401434	-4754.025114633365	-9.179739768069222	-4754.025114633365	1.5808582679775771	8.662086900242173	-9.179739768069222	0.9134524698016991
8385000	-4763.818106452835	-4756.123451735813	-7.694654717021548	-4756.123451735813	1.6019156398012533	8.897133177697782	-7.694654717021548	1.4558190063369112
8386000	-4764.008864118452	-4756.065054772608	-7.943809345844173	-4756.065054772608	1.605408599838584	9.007122353500218	-7.943809345844173	1.7653235220761596
8387000	-4765.5174723173905	-4756.820528024507	-8.696944292883101	-4756.820528024507	1.8029500705779862	9.553920051014517	-8.696944292883101	1.3492475441197487
8388000	-4762.5596812983085	-4754.945162124948	-7.614519173360469	-4754.945162124948	1.7620766953593803	8.86390190820568	-7.614519173360469	1.649828467287381
8389000	-4766.961108255844	-4756.273452883826	-10.687655372017705	-4756.273452883826	1.4882134701623486	8.76103303224939	-10.687655372017705	0.7410824431424846
8390000	-4764.408494977317	-4757.379343412049	-7.0291515652678225	-4757.379343412049	1.5116840384134762	8.461165095729656	-7.0291515652678225	1.4848673965467918
8391000	-4765.904115961084	-4758.455903695919	-7.4482122651650915	-4758.455903695919	1.4618675179580247	8.591796762182334	-7.4482122651650915	1.979875401307346
8392000	-4768.419231846495	-4760.701201334652	-7.718030511842693	-4760.701201334652	1.4631395367202216	8.783070303022782	-7.718030511842693	1.911244575380787
8393000	-4759.751087892141	-4752.1023713313225	-7.648716560819058	-4752.1023713313225	1.4649540775918204	8.490052591919696	-7.648716560819058	1.1958846966637104
8394000	-4760.512343228852	-4753.45518553508	-7.05715769377219	-4753.45518553508	1.4595759738833465	8.295705831988975	-7.05715769377219	1.3227528651317553
8395000	-4765.589790650003	-4758.312993492016	-7.2767971579865165	-4758.312993492016	1.6878375272097723	8.510764067606305	-7.2767971579865165	1.3561380240573044
8396000	-4766.827616752092	-4759.188436979984	-7.639179772108134	-4759.188436979984	1.6244508927646508	8.744629847142793	-7.639179772108134	1.907433893712318
8397000	-4770.812790823633	-4761.621736832307	-9.191053991325782	-4761.621736832307	1.5662152477883073	8.855378089895796	-9.191053991325782	2.462867372157691
8398000	-4763.7765030166165	-4753.900286178414	-9.87621683820271	-4753.900286178414	1.7329526791856211	8.747584066174484	-9.87621683820271	0.8291255795968466
8399000	-4761.596417189249	-4753.726685044219	-7.869732145030211	-4753.726685044219	1.5579196141639113	8.886957338739139	-7.869732145030211	1.880039732601893
8400000	-4764.221402096864	-4755.732463223805	-8.488938873058489	-4755.732463223805	1.6191205796348491	9.061660634058322	-8.488938873058489	1.1421695581973812
8401000	-4764.868611729026	-4756.003195745391	-8.865415983635103	-4756.003195745391	1.6939512403994685	9.063590639140257	-8.865415983635103	2.186539213937333
8402000	-4764.378284583227	-4755.240192377329	-9.138092205897614	-4755.240192377329	1.8116348850881852	9.466897554620328	-9.138092205897614	1.9618027680935277
8403000	-4764.855426692376	-4756.952352155545	-7.903074536830447	-4756.952352155545	1.5058509781796434	8.921940967118696	-7.903074536830447	1.8573628946214695
8404000	-4761.449317674295	-4752.259130581948	-9.190187092347472	-4752.259130581948	1.6745991945657097	8.887703058330668	-9.190187092347472	0.9451142750455441
8405000	-4764.245374822412	-4755.966547517779	-8.278827304632173	-4755.966547517779	1.6431381940196366	9.226510183722343	-8.278827304632173	1.7216225162486127
8406000	-4766.24170951504	-4758.045936682548	-8.195772832492107	-4758.045936682548	1.7558763109709434	9.016440306439812	-8.195772832492107	1.929615787409889
8407000	-4770.431120597959	-4763.212311387987	-7.218809209972114	-4763.212311387987	1.617739880853261	8.62456246008096	-7.218809209972114	1.6428724720200627
8408000	-4759.649922486239	-4751.89212877768	-7.757793708559117	-4751.89212877768	1.5476530734917209	8.383825497794458	-7.757793708559117	1.1312209073342434
8409000	-4766.405666025784	-4758.934635911087	-7.471030114697379	-4758.934635911087	1.4884195042495159	8.597869168101575	-7.471030114697379	1.3157110349573033
8410000	-4763.90375487936	-4755.4413083545405	-8.462446524819605	-4755.4413083545405	1.6707928348432715	9.332659494399975	-8.462446524819605	1.7223461535573712
8411000	-4766.726388068294	-4759.542206186775	-7.184181881519338	-4759.542206186775	1.508518826338079	8.582887372330772	-7.184181881519338	1.5197807371286844
8412000	-4762.983469456538	-4755.5013415721905	-7.48212788434723	-4755.5013415721905	1.5329000969048492	8.640074470522674	-7.48212788434723	1.3390049010751586
8413000	-4763.621833154075	-4757.166045986754	-6.4557871673204	-4757.166045986754	1.3109399911786457	8.166974477454122	-6.4557871673204	1.6917772945589702
8414000	-4761.617873588561	-4754.802897243254	-6.814976345307642	-4754.802897243254	1.4579206951157921	8.342617872749884	-6.814976345307642	1.8417321489272345
8415000	-4761.471066861005	-4753.818463924832	-7.652602936172675	-4753.818463924832	1.6987829857610384	8.702451934529888	-7.652602936172675	1.9707777238845336
8416000	-4763.479940783957	-4754.412338032486	-9.067602751471078	-4754.412338032486	1.660179574622588	8.908908867641804	-9.067602751471078	2.381257046649557
8417000	-4763.6002304687245	-4756.324566003169	-7.2756644655559	-4756.324566003169	1.477364938303594	8.562966195863241	-7.2756644655559	1.893213808887397
8418000	-4765.520609457009	-4757.6397324427935	-7.880877014215729	-4757.6397324427935	1.6680473368749764	9.021682254133939	-7.880877014215729	1.6605614532320683
8419000	-4765.118258875902	-4756.8573418019305	-8.260917073971886	-4756.8573418019305	1.7702450479075778	9.058916710804532	-8.260917073971886	1.9201977759254536
8420000	-4758.7609595963295	-4751.022278213357	-7.738681382972517	-4751.022278213357	1.4882084651154117	8.583735445469662	-7.738681382972517	1.2030308610543303
8421000	-4759.391492965298	-4752.5992881445745	-6.792204820723521	-4752.5992881445745	1.4305703461132937	8.362068803567912	-6.792204820723521	1.7282121613925194
8422000	-4767.168081941281	-4759.3919885419	-7.776093399380899	-4759.3919885419	1.497355468285288	8.966855221531079	-7.776093399380899	1.4939729922828575
8423000	-4758.590983754954	-4750.8466643592665	-7.744319395688015	-4750.8466643592665	1.5236914579133625	8.556009005734339	-7.744319395688015	1.190619228381
8424000	-4766.299696206625	-4757.38985608435	-8.90984012227579	-4757.38985608435	1.706080975297571	8.993149531826177	-8.90984012227579	1.017040505069791
8425000	-4762.594251858735	-4755.335131497765	-7.259120360969578	-4755.335131497765	1.5358321601698273	8.630081026508003	-7.259120360969578	1.7350598292658044
8426000	-4766.1626790798055	-4757.463641748984	-8.699037330821648	-4757.463641748984	1.7946392354862635	9.551694137847507	-8.699037330821648	1.5954094556470366
8427000	-4762.745662417749	-4753.859751558605	-8.885910859144243	-4753.859751558605	1.8641174912260066	9.241769273329428	-8.885910859144243	1.0848058719647804
8428000	-4761.2076660227485	-4753.479472323638	-7.728193699110304	-4753.479472323638	1.6677854417227742	8.916434901304273	-7.728193699110304	1.4483168008774976
8429000	-4767.552743301187	-4759.3991434556	-8.153599845586882	-4759.3991434556	1.6365893227046948	8.98932681906035	-8.153599845586882	1.9354302143764914
8430000	-4761.047384241036	-4752.724834483884	-8.322549757151618	-4752.724834483884	1.7031401540091389	9.10213056704543	-8.322549757151618	1.219216443216961
8431000	-4765.959109462051	-4756.633277828136	-9.325831633915612	-4756.633277828136	1.6375273652170166	8.870951578283137	-9.325831633915612	0.9204392917679827
8432000	-4763.421866102402	-4755.895474813532	-7.526391288870541	-4755.895474813532	1.5081894074284983	8.314835555046018	-7.526391288870541	1.171073608059447
8433000	-4768.493738059328	-4760.7576019935295	-7.736136065798478	-4760.7576019935295	1.3114016153436663	8.655736030137323	-7.736136065798478	1.234517001638577
8434000	-4762.734409217099	-4755.022030234216	-7.71237898288296	-4755.022030234216	1.5854906824512438	8.865640794310774	-7.71237898288296	1.3905058336742062
8435000	-4764.895558653871	-4757.388279138985	-7.507279514886139	-4757.388279138985	1.5773534650704077	8.78435698259483	-7.507279514886139	1.4876522964504162
8436000	-4765.572750565768	-4758.418874016054	-7.153876549713273	-4758.418874016054	1.4748423665420813	8.503318973247486	-7.153876549713273	1.4287819046130894
8437000	-4761.209202861991	-4752.067637745824	-9.141565116166724	-4752.067637745824	1.640758122765155	8.61494444154207	-9.141565116166724	0.9127248705077816
8438000	-4766.25672832855	-4759.279728410968	-6.976999917581675	-4759.279728410968	1.3941657942697834	8.351888947962259	-6.976999917581675	1.403074431867718
8439000	-4766.206376521497	-4758.711503755053	-7.494872766444428	-4758.711503755053	1.4476001832660748	8.668701703009045	-7.494872766444428	1.9078256285516328
8440000	-4766.601382665761	-4759.514484634439	-7.08689803132163	-4759.514484634439	1.591477494880257	8.525160907994247	-7.08689803132163	1.5346623333335445
8441000	-4766.793871784512	-4759.021227279519	-7.772644504992904	-4759.021227279519	1.461108761338684	8.439610214455763	-7.772644504992904	2.3094156399613155
8442000	-4767.276086222996	-4759.145703066944	-8.130383156052028	-4759.145703066944	1.7068728508992164	9.167576388418748	-8.130383156052028	1.3925646299119523
8443000	-4765.707538587383	-4758.129185388061	-7.578353199321773	-4758.129185388061	1.4428992047351799	8.812761475732106	-7.578353199321773	1.7380846356969921
8444000	-4767.228841024304	-4755.920795935161	-11.308045089143235	-4755.920795935161	1.6294624500635966	8.988464887005497	-11.308045089143235	2.935190819501345
8445000	-4761.784981238686	-4754.017018329697	-7.767962908988702	-4754.017018329697	1.6586327202183733	8.947903478347804	-7.767962908988702	1.4567266144028534
8446000	-4770.269331988029	-4760.170707229968	-10.09862475806133	-4760.170707229968	2.03009222854476	9.771579871594561	-10.09862475806133	2.0888016486262204
8447000	-4764.456502519176	-4756.269265249335	-8.187237269840963	-4756.269265249335	1.748149605608505	9.002870774055047	-8.187237269840963	1.9396077561511675
8448000	-4761.880912291417	-4753.955081509782	-7.925830781635476	-4753.955081509782	1.592442949533656	8.659787181973746	-7.925830781635476	2.1610118124368523
8449000	-4766.8641760489345	-4758.736134821306	-8.128041227628088	-4758.736134821306	1.6790882468570942	9.127290341833717	-8.128041227628088	1.343948512050262
8450000	-4767.471361573993	-4758.8279424041875	-8.643419169805828	-4758.8279424041875	1.4643868711673724	8.913076586943028	-8.643419169805828	1.0573734478257009
8451000	-4760.070044096345	-4752.264725068044	-7.805319028300478	-4752.264725068044	1.6388931322181113	8.879537000899845	-7.805319028300478	1.3373935336273268
8452000	-4760.585330705987	-4752.638224426514	-7.947106279472429	-4752.638224426514	1.657265341164844	9.085657059469357	-7.947106279472429	1.5337546563595048
8453000	-4763.236047921859	-4755.409680865713	-7.826367056145383	-4755.409680865713	1.4905090209629395	8.625385832366677	-7.826367056145383	2.1492129506667186
8454000	-4764.024128229099	-4756.472441960592	-7.551686268506912	-4756.472441960592	1.6684906600297542	8.830630711454626	-7.551686268506912	1.5511206749031499
8455000	-4761.630984410918	-4754.523463076427	-7.107521334491469	-4754.523463076427	1.4255072197366427	8.42594982387732	-7.107521334491469	1.3865609690929244
